Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
MKG,DTW,Muskegon-MI,Detroit-MI,2114,3060,90,161,200608,174092,8969084
TOL,YIP,Toledo-OH,Detroit-MI,0,0,1,47,200209,666252,8972134
DTW,ATL,Detroit-MI,Atlanta-GA,13818,19125,153,594,200106,8958464,4432950
ORD,DAY,Chicago-IL,Dayton-OH,9599,15587,143,240,199506,17155070,861142
DFW,EKO,Dallas-TX,Elko-NV,209,248,2,1170,199709,9231044,47413
LGA,BUF,New York-NY,Buffalo-NY,26,104,1,292,200102,36980058,1163528
PHX,RNO,Phoenix-AZ,Reno-NV,218,296,2,601,199601,2753549,301240
BWI,TPA,Baltimore-MD,Tampa-FL,13,120,1,842,200408,2638066,2578104
HOU,TPA,Houston-TX,Tampa-FL,72,137,1,781,200506,5299567,2638814
JAN,MLU,Jackson-MS,Monroe-LA,795,4402,31,116,199807,483863,168867
GRR,DFW,Grand Rapids-MI,Dallas-TX,3848,4550,91,931,200907,778009,12895230
GTF,EKO,Great Falls-MT,Elko-NV,315,372,3,510,199704,78977,47413
LIT,TUL,Little Rock-AR,Tulsa-OK,219,882,6,230,199206,547187,782591
MCI,TUL,Kansas City-MO,Tulsa-OK,263,366,3,223,200412,1935840,877172
BNA,TPA,Nashville-TN,Tampa-FL,303,366,3,612,200809,1556368,2730007
ORD,EWR,Chicago-IL,Newark-NJ,0,0,1,719,200712,18903872,18901167
PDX,AST,Portland-OR,Astoria-OR,672,1998,111,73,199410,1686298,35091
AUS,YIP,Austin-TX,Detroit-MI,0,0,3,1143,200208,1353176,8972134
ACY,TOL,Atlantic City-NJ,Toledo-OH,112,122,1,507,200805,270609,673345
ATL,ALB,Atlanta-GA,Albany-NY,1,100,1,852,199901,3988728,819105
CID,ATL,Cedar Rapids-IA,Atlanta-GA,44,100,2,694,200303,243094,4673146
SAT,AUS,San Antonio-TX,Austin-TX,1915,4864,38,70,199405,1521877,964803
CHA,ATL,Chattanooga-TN,Atlanta-GA,57,145,1,106,199409,447649,3444861
LAS,TUS,Las Vegas-NV,Tucson-AZ,47,124,1,365,200010,1393370,848521
TPA,DAY,Tampa-FL,Dayton-OH,4664,9362,62,828,199001,2075572,844660
PIB,TUS,Hattiesburg-MS,Tucson-AZ,0,120,1,1270,200607,135356,975476
RAP,DLH,Rapid City-SD,Duluth-MN,120,122,1,562,200501,117975,274086
YIP,TUL,Detroit-MI,Tulsa-OK,0,0,1,782,199702,8934802,819477
DFW,TUL,Dallas-TX,Tulsa-OK,10,37,1,237,200306,11164066,876919
SPI,EKO,Springfield-IL,Elko-NV,108,124,1,1375,199806,204012,48011
LAX,SLN,Los Angeles-CA,Salina-KS,37,63,1,1202,200412,25529180,59842
SAV,MDW,Savannah-GA,Chicago-IL,861,1536,12,758,199205,266734,16720340
IAH,AFW,Houston-TX,Dallas-TX,0,0,15,238,200910,5867489,12895230
HSV,MIA,Huntsville-AL,Miami-FL,0,0,3,722,200207,353145,10425204
MLU,ATL,Monroe-LA,Atlanta-GA,129,142,1,448,199902,168837,3988728
HOU,TPA,Houston-TX,Tampa-FL,525,732,6,781,200112,4851189,2442189
OAK,ABI,Oakland-CA,Abilene-TX,128,129,1,1325,200010,4136658,160108
MTJ,EWR,Montrose-CO,Newark-NJ,472,570,5,1795,200902,41412,19069796
ORH,EWR,Worcester-MA,Newark-NJ,640,1998,19,161,199010,710463,16868983
PIA,DAY,Peoria-IL,Dayton-OH,0,0,1,294,200409,366024,845594
TYS,TUL,Knoxville-TN,Tulsa-OK,0,0,1,667,200610,671227,892635
ATW,ATL,Appleton-WI,Atlanta-GA,0,183,1,765,200508,214105,4947012
DCA,TPA,Washington-DC,Tampa-FL,126,142,1,814,199208,8474182,2113572
OKC,AUS,Oklahoma City-OK,Austin-TX,76,137,1,351,200008,1097874,1265715
DTW,APN,Detroit-MI,Alpena-MI,1481,2040,60,198,200704,8913164,29732
DTW,CAK,Detroit-MI,Akron-OH,904,1530,45,133,199711,8934802,686918
BHM,TPA,Birmingham-AL,Tampa-FL,992,1370,10,460,200511,1090441,2638814
DHN,ATL,Dothan-AL,Atlanta-GA,2471,4150,83,171,200808,141446,5385586
IAH,DAY,Houston-TX,Dayton-OH,2890,3500,70,929,200709,5597674,839563
PHX,AUS,Phoenix-AZ,Austin-TX,97,122,1,868,199908,3013696,1146050
MCI,YIP,Kansas City-MO,Detroit-MI,0,0,1,620,200512,1958504,8988796
CLE,EWR,Cleveland-OH,Newark-NJ,7106,15194,97,404,200903,2091286,19069796
MAF,DFW,Midland-TX,Dallas-TX,29,118,1,309,199108,108737,8182938
SFO,ACV,San Francisco-CA,Eureka-CA,5684,7800,260,250,200707,8404372,128564
FAT,RNO,Fresno-CA,Reno-NV,2619,7936,62,188,199707,750640,309197
ORD,DAY,Chicago-IL,Dayton-OH,7153,14256,132,240,199803,17529224,859406
SNA,RNO,Santa Ana-CA,Reno-NV,352,468,4,415,199705,11791730,309197
DCA,EWR,Washington-DC,Newark-NJ,0,50,1,199,200006,9642062,18352743
PBI,ORD,West Palm Beach-FL,Chicago-IL,786,882,6,1144,199604,4543436,17287860
DCA,ORD,Washington-DC,Chicago-IL,172,194,2,612,199507,8757652,17155070
LAX,BOS,Los Angeles-CA,Boston-MA,1374,1560,13,2611,200911,25749594,9177360
CMI,MIA,Champaign-IL,Miami-FL,0,173,1,1085,200801,223998,11003504
CVG,ALB,Cincinnati-OH,Albany-NY,703,850,17,623,200812,2158643,854301
ANC,MIA,Anchorage-AK,Miami-FL,0,0,1,4004,200901,374553,11094102
MCI,UIN,Kansas City-MO,Quincy-IL,45,342,18,193,200708,2011857,76837
CLT,TPA,Charlotte-NC,Tampa-FL,107,169,1,508,200511,1519448,2638814
RKD,AUG,Rockland-ME,Augusta-ME,0,931,49,39,200507,40984,120259
PNS,MOB,Pensacola-FL,Mobile-AL,879,3976,28,64,199211,359812,388122
ACY,AGS,Atlantic City-NJ,Augusta-GA,117,122,1,588,200509,268318,517352
ILE,ACT,Killeen-TX,Waco-TX,0,30,1,45,200206,340032,217272
FLL,AUS,Fort Lauderdale-FL,Austin-TX,127,129,1,1108,200306,5280671,1382693
MSY,DFW,New Orleans-LA,Dallas-TX,22205,27020,193,448,200902,1189981,12895230
TYS,DFW,Knoxville-TN,Dallas-TX,569,1595,11,772,199409,575840,8613622
BTR,DFW,Baton Rouge-LA,Dallas-TX,25,34,1,383,200311,719116,11164066
CYS,EKO,Cheyenne-WY,Elko-NV,117,121,1,574,199910,78877,47319
SLC,DAY,Salt Lake City-UT,Dayton-OH,0,0,1,1460,200501,1044845,843575
DAL,ORD,Dallas-TX,Chicago-IL,4199,7350,147,798,200811,12602170,19031272
GYY,EKO,Gary-IN,Elko-NV,114,124,1,1473,199710,8702632,47413
IAD,MDW,Washington-DC,Chicago-IL,13630,18760,137,577,200809,10755872,19031272
RNO,AUS,Reno-NV,Austin-TX,149,150,1,1399,199802,315959,1104612
MSP,ORD,Minneapolis-MN,Chicago-IL,0,0,1,334,200201,3053303,18490270
ATL,MDW,Atlanta-GA,Chicago-IL,1187,2700,18,590,199403,3444861,17018756
SCE,ORD,State College-PA,Chicago-IL,24,50,1,528,200801,145550,19031272
IND,TUL,Indianapolis-IN,Tulsa-OK,0,0,1,578,200304,1600165,876919
ATW,DTW,Appleton-WI,Detroit-MI,1831,3105,45,297,200503,214105,8988796
RDU,ALB,Raleigh-NC,Albany-NY,4,110,1,544,199007,548230,811232
IAD,DTW,Washington-DC,Detroit-MI,38,78,1,383,200108,9854548,8958464
AUS,EKO,Austin-TX,Elko-NV,76,124,1,1247,199904,1146050,47319
SFO,BOS,San Francisco-CA,Boston-MA,1100,1242,9,2704,200811,8520472,9089410
CLT,ALB,Charlotte-NC,Albany-NY,3841,4464,31,645,200108,1375381,829490
FSD,CPR,Sioux Falls-SD,Casper-WY,0,0,1,493,200603,222072,70259
MHT,MDW,Manchester-NH,Chicago-IL,379,548,4,838,200409,396542,18664180
CMH,DFW,Columbus-OH,Dallas-TX,248,352,8,927,200401,1696238,11379964
PIT,AUS,Pittsburgh-PA,Austin-TX,610,640,5,1207,199307,2478989,931671
IAD,BUF,Washington-DC,Buffalo-NY,318,400,8,284,200912,10952482,1123804
RDU,MIA,Raleigh-NC,Miami-FL,2359,4816,28,700,199406,625446,8746902
PVD,ORD,Providence-RI,Chicago-IL,10865,15194,110,849,200002,1586744,18235464
BMI,DPA,Bloomington-IL,Chicago-IL,0,0,1,105,200310,157257,18572324
RFD,ORD,Rockford-IL,Chicago-IL,0,0,1,63,200807,353381,19031272
MKE,OMA,Milwaukee-WI,Omaha-NE,1287,3000,50,426,199409,1459322,709260
OMA,EWR,Omaha-NE,Newark-NJ,676,1260,21,1133,199607,728169,17190036
CLE,ATL,Cleveland-OH,Atlanta-GA,37,149,1,554,199911,2117837,3988728
ORD,AGS,Chicago-IL,Augusta-GA,159,160,1,677,200909,19161134,539154
CAK,EKO,Akron-OH,Elko-NV,164,248,2,1788,199701,686918,47413
LAX,TUS,Los Angeles-CA,Tucson-AZ,85,122,1,451,200606,25427320,975476
MEM,FNT,Memphis-TN,Flint-MI,0,0,18,641,200404,1249048,439880
SLC,BTM,Salt Lake City-UT,Butte-MT,1450,2650,53,357,200902,1130293,32949
MCI,ORD,Kansas City-MO,Chicago-IL,0,0,1,403,200804,2046083,19031272
LEX,DFW,Lexington-KY,Dallas-TX,34,70,1,785,200702,455492,12313304
ORD,OGD,Chicago-IL,Ogden-UT,48,76,1,1246,200911,19161134,541569
RFD,EWR,Rockford-IL,Newark-NJ,0,0,17,781,200605,344269,18825633
ELP,AFW,El Paso-TX,Dallas-TX,0,0,11,536,200212,688771,10953156
MIA,ATL,Miami-FL,Atlanta-GA,0,66,1,595,200506,10886318,4947012
HOU,MIA,Houston-TX,Miami-FL,4803,13050,87,955,199111,3888584,8312530
KTN,RNO,Ketchikan-AK,Reno-NV,40,144,1,1227,200506,13150,394881
BGR,ALB,Bangor-ME,Albany-NY,403,874,46,287,200409,146660,843928
IND,EKO,Indianapolis-IN,Elko-NV,122,122,1,1554,200212,1578239,45640
MEM,DAY,Memphis-TN,Dayton-OH,0,0,3,460,200509,1261429,843575
ABQ,MDW,Albuquerque-NM,Chicago-IL,202,274,2,1121,199612,680994,17287860
GSO,MIA,Greensboro-NC,Miami-FL,2137,3600,36,710,199511,577452,8913928
GRR,MDW,Grand Rapids-MI,Chicago-IL,33,100,1,137,200610,770744,18797710
STL,DAL,St. Louis-MO,Dallas-TX,2022,3294,27,546,200903,2828990,12895230
MKE,EWR,Milwaukee-WI,Newark-NJ,4338,6150,123,725,200803,1550451,18968501
MSY,DTW,New Orleans-LA,Detroit-MI,7153,8700,87,926,200007,1315616,8914942
DFW,LAW,Dallas-TX,Lawton-OK,29,50,1,140,200604,11998822,112293
PHX,EWR,Phoenix-AZ,Newark-NJ,265,286,2,2133,199108,2302011,16874842
MSP,TUS,Minneapolis-MN,Tucson-AZ,838,1490,10,1298,200004,2981616,848521
ICT,DFW,Wichita-KS,Dallas-TX,11,129,1,328,200109,574528,10709246
LIT,YIP,Little Rock-AR,Detroit-MI,0,0,1,700,200205,623045,8972134
DCA,ORD,Washington-DC,Chicago-IL,330,436,4,612,199805,9079986,17529224
AZO,ORD,Kalamazoo-MI,Chicago-IL,459,1150,23,122,200104,316785,18385002
SAT,AFW,San Antonio-TX,Dallas-TX,0,0,16,247,200707,1984766,12313304
ORD,BUF,Chicago-IL,Buffalo-NY,0,124,1,473,200804,19031272,1124055
CMH,DTW,Columbus-OH,Detroit-MI,2612,4446,57,155,199811,1544395,8944948
ELP,ATL,El Paso-TX,Atlanta-GA,0,0,1,1282,200302,694672,4673146
EVV,ATL,Evansville-IN,Atlanta-GA,553,1200,30,350,200203,343770,4555490
COS,AUS,Colorado Springs-CO,Austin-TX,97,97,1,709,199503,482314,1001054
LAX,TOL,Los Angeles-CA,Toledo-OH,0,0,5,1952,200402,25529180,671681
STL,MWA,St. Louis-MO,Marion-IL,1206,2888,152,100,199205,2603363,58624
RDD,RDM,Redding-CA,Bend-OR,52,124,1,265,199812,164156,105731
PIT,DTW,Pittsburgh-PA,Detroit-MI,0,146,1,201,199002,2468674,8503650
MSY,ORD,New Orleans-LA,Chicago-IL,25,182,1,837,200209,1311390,18490270
SYR,ATL,Syracuse-NY,Atlanta-GA,167,167,1,793,200003,649817,4281905
DTW,EKO,Detroit-MI,Elko-NV,94,124,1,1675,199610,8912962,45034
MHT,MDW,Manchester-NH,Chicago-IL,134,274,2,838,200109,388182,18385002
GSP,ADS,Greenville-SC,Dallas-TX,0,0,1,850,200705,616954,12313304
LAS,OMA,Las Vegas-NV,Omaha-NE,124,148,1,1099,199403,938611,709260
SLC,RNO,Salt Lake City-UT,Reno-NV,64,194,1,422,199004,771473,258859
JAX,DTW,Jacksonville-FL,Detroit-MI,2632,3375,27,814,200110,1148044,8958464
PHL,CAK,Philadelphia-PA,Akron-OH,325,600,12,335,200509,11701242,700649
IAD,ORD,Washington-DC,Chicago-IL,560,1104,8,589,200103,9854548,18385002
LAX,TUS,Los Angeles-CA,Tucson-AZ,274,366,3,451,199811,23895178,790333
RDU,MIA,Raleigh-NC,Miami-FL,1555,2646,27,700,200105,835602,10240512
SAV,EWR,Savannah-GA,Newark-NJ,3424,4350,87,708,200405,310310,18747431
MCO,DTW,Orlando-FL,Detroit-MI,2642,3129,21,957,199908,1535004,8962394
MSN,DFW,Madison-WI,Dallas-TX,992,1364,31,821,200807,562065,12602170
LAS,CPR,Las Vegas-NV,Casper-WY,0,0,1,661,200610,1778129,70259
LAS,TPA,Las Vegas-NV,Tampa-FL,329,450,3,1984,200303,1572924,2522780
MDT,ATL,Harrisburg-PA,Atlanta-GA,2744,4680,47,619,199009,475633,3087755
SFO,MIA,San Francisco-CA,Miami-FL,316,786,2,2585,199403,7666396,8746902
MSN,DTW,Madison-WI,Detroit-MI,120,248,2,312,200104,511777,8958464
SLC,RNO,Salt Lake City-UT,Reno-NV,92,122,1,422,199609,882467,301240
TPA,BOS,Tampa-FL,Boston-MA,0,0,0,1185,200012,2404273,8805222
BNA,YIP,Nashville-TN,Detroit-MI,0,0,4,454,200501,1450538,8988796
AZO,ORD,Kalamazoo-MI,Chicago-IL,3738,6210,135,122,199904,305784,17655010
OMA,DTW,Omaha-NE,Detroit-MI,115,128,1,651,200107,775380,8958464
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,4,3417,200301,339131,4673146
MOB,TOL,Mobile-AL,Toledo-OH,163,210,1,791,200512,398369,673162
RFD,DFW,Rockford-IL,Dallas-TX,0,0,2,775,200602,344269,11998822
PIT,ALB,Pittsburgh-PA,Albany-NY,36,110,1,367,199212,2477012,823094
MSP,AUS,Minneapolis-MN,Austin-TX,42,50,1,1042,200608,3167666,1528958
APN,DTW,Alpena-MI,Detroit-MI,1713,2278,67,198,200102,31126,8958464
MHT,BGR,Manchester-NH,Bangor-ME,2459,4557,31,183,199208,339012,146898
SPI,ORD,Springfield-IL,Chicago-IL,3953,5850,117,174,200306,204323,18572324
ILN,OMA,Wilmington-OH,Omaha-NE,0,0,1,646,200401,41798,800459
CVG,TOL,Cincinnati-OH,Toledo-OH,2566,3700,100,181,200712,2148315,675351
CLE,MIA,Cleveland-OH,Miami-FL,101,102,1,1080,199310,2128322,8572430
PHX,TUL,Phoenix-AZ,Tulsa-OK,1943,2440,20,935,200810,4287323,916037
BWI,DTW,Baltimore-MD,Detroit-MI,81,110,1,408,199909,2491254,8962394
ATL,MIA,Atlanta-GA,Miami-FL,0,50,1,595,200603,5119641,10933486
STL,DFW,St. Louis-MO,Dallas-TX,31753,45408,352,551,200409,2759153,11379964
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,858,1008,8,1182,199409,4373451,17018756
MSP,AUS,Minneapolis-MN,Austin-TX,260,312,4,1035,200003,2981616,1265715
BTM,BZN,Butte-MT,Bozeman-MT,701,3317,31,65,199003,33892,50759
SAT,DAL,San Antonio-TX,Dallas-TX,32,37,1,248,200611,1932720,11998822
MCI,RNO,Kansas City-MO,Reno-NV,112,150,1,1337,200801,2046083,416657
SEA,MDW,Seattle-WA,Chicago-IL,127,144,1,1733,199305,5432136,16876600
CVG,CAK,Cincinnati-OH,Akron-OH,1960,2480,62,214,200312,2066256,700286
DTW,TOL,Detroit-MI,Toledo-OH,2250,4624,136,49,200812,8847562,673345
ATL,MIA,Atlanta-GA,Miami-FL,34424,43691,239,595,200711,5267527,10930366
MAF,ABI,Midland-TX,Abilene-TX,44,50,1,151,200904,132316,160070
HOU,MDW,Houston-TX,Chicago-IL,3745,7535,55,937,200301,5084017,18572324
SFB,ATL,Orlando-FL,Atlanta-GA,62,148,1,385,200202,1756852,4555490
DCA,ABI,Washington-DC,Abilene-TX,116,139,1,1345,199705,8966798,153013
TPA,AUS,Tampa-FL,Austin-TX,106,137,1,928,200610,2684639,1528958
PIT,ATL,Pittsburgh-PA,Atlanta-GA,0,148,1,526,200305,2400193,4673146
PBI,ORD,West Palm Beach-FL,Chicago-IL,398,480,4,1144,200112,5120256,18385002
JAC,DFW,Jackson-WY,Dallas-TX,4242,4880,26,1046,200709,28491,12313304
ORD,RNO,Chicago-IL,Reno-NV,119,182,1,1671,200402,18664180,385049
MEM,TUP,Memphis-TN,Tupelo-MS,1713,4080,120,88,200306,1238075,127964
ADS,TUS,Dallas-TX,Tucson-AZ,0,0,1,825,200201,10953156,886063
RFD,OKK,Rockford-IL,Kokomo-IN,0,19,1,195,200611,344269,100055
SLC,ACT,Salt Lake City-UT,Waco-TX,48,50,1,1036,200706,1092594,228241
AFW,AUS,Dallas-TX,Austin-TX,0,0,1,193,200612,11998822,1528958
BNA,ATL,Nashville-TN,Atlanta-GA,0,252,1,214,200409,1416452,4802300
EWR,OMA,Newark-NJ,Omaha-NE,621,1260,21,1133,199912,17431724,748056
MHT,BOS,Manchester-NH,Boston-MA,1334,2812,148,45,199207,339012,8227058
EVV,ORD,Evansville-IN,Chicago-IL,25,34,1,273,199509,332740,17155070
PBI,BOS,West Palm Beach-FL,Boston-MA,5501,6799,48,1197,200808,5501752,9089410
GRB,DTW,Green Bay-WI,Detroit-MI,548,990,9,288,199912,270870,8962394
AUS,TPA,Austin-TX,Tampa-FL,127,137,1,928,200606,1528958,2684639
SEA,JNU,Seattle-WA,Juneau-AK,0,0,1,909,200809,6713274,30991
PNS,TPA,Pensacola-FL,Tampa-FL,1921,2831,149,330,200406,440052,2578104
MSP,ATL,Minneapolis-MN,Atlanta-GA,156,234,3,906,199110,2581103,3163883
OMA,ABI,Omaha-NE,Abilene-TX,81,129,1,648,200406,800459,158571
IAH,TPA,Houston-TX,Tampa-FL,381,520,5,787,200309,5084017,2522780
RFD,DFW,Rockford-IL,Dallas-TX,0,0,1,775,200412,334622,11379964
SAN,DAY,San Diego-CA,Dayton-OH,0,0,2,1893,200412,2935672,845594
JAN,ACT,Jackson-MS,Waco-TX,46,50,1,423,200304,509068,219485
DTW,BGR,Detroit-MI,Bangor-ME,3345,4000,80,750,200808,8847562,149268
EVV,EKO,Evansville-IN,Elko-NV,91,122,1,1517,200501,347636,45801
BOS,MIA,Boston-MA,Miami-FL,68,142,1,1258,199305,8260582,8572430
CWA,DTW,Wausau-WI,Detroit-MI,2350,3896,85,363,200306,126400,8985512
SLC,BOS,Salt Lake City-UT,Boston-MA,1655,2772,11,2105,199409,852741,8293684
MKE,CWA,Milwaukee-WI,Wausau-WI,258,768,24,154,200302,1528417,126400
JFK,MIA,New York-NY,Miami-FL,0,132,1,1090,200309,37342640,10561342
ICT,EKO,Wichita-KS,Elko-NV,96,124,1,1007,199810,571047,48011
TUL,PUB,Tulsa-OK,Pueblo-CO,53,104,1,496,200504,881652,149677
GPT,ATL,Gulfport-MS,Atlanta-GA,89,132,2,352,200703,231583,5267527
LAS,MIA,Las Vegas-NV,Miami-FL,2520,3348,27,2175,200111,1456549,10240512
CID,OMA,Cedar Rapids-IA,Omaha-NE,0,50,1,221,200812,254911,839265
DFW,TPA,Dallas-TX,Tampa-FL,39,148,1,929,200901,12895230,2747272
BNA,TOL,Nashville-TN,Toledo-OH,0,0,17,408,200807,1556368,673345
LAS,DTW,Las Vegas-NV,Detroit-MI,111,118,1,1750,199106,807425,8578382
BNA,AUS,Nashville-TN,Austin-TX,26,50,1,756,200208,1363834,1353176
LAX,TUS,Los Angeles-CA,Tucson-AZ,84,122,1,451,199706,23583460,778684
IAD,ALB,Washington-DC,Albany-NY,2781,3500,70,325,200504,10458534,846357
TLH,MIA,Tallahassee-FL,Miami-FL,278,770,7,403,199407,282333,8746902
SNA,DTW,Santa Ana-CA,Detroit-MI,3069,3472,28,1960,200511,12761175,8988796
PBI,EWR,West Palm Beach-FL,Newark-NJ,626,744,6,1024,200406,5362678,18747431
CHS,DOV,Charleston-SC,Dover-DE,0,0,1,500,200808,647194,155492
PHX,BOS,Phoenix-AZ,Boston-MA,128,183,1,2300,200808,4287323,9089410
LBB,DAL,Lubbock-TX,Dallas-TX,1220,1830,15,293,199305,233966,8450926
SYR,ITH,Syracuse-NY,Ithaca-NY,23,37,1,46,200811,645016,101027
ROC,TOL,Rochester-NY,Toledo-OH,0,0,18,331,200705,1031485,675351
ORD,ALB,Chicago-IL,Albany-NY,60,66,1,723,200602,18797710,850541
EAR,OMA,Kearney-NE,Omaha-NE,0,0,17,167,200803,51692,839265
PDX,TOL,Portland-OR,Toledo-OH,0,0,4,1947,200412,2052776,671681
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200109,36980058,18385002
MAF,DAL,Midland-TX,Dallas-TX,1178,1708,14,319,199012,106718,8019250
PVD,MIA,Providence-RI,Miami-FL,0,173,1,1209,200208,1608751,10425204
MSY,MIA,New Orleans-LA,Miami-FL,74,173,1,674,200405,1314721,10725356
JAX,ORD,Jacksonville-FL,Chicago-IL,207,248,2,865,200808,1316528,19031272
FAT,DFW,Fresno-CA,Dallas-TX,1968,3304,28,1314,199006,671660,8019250
SAT,YIP,San Antonio-TX,Detroit-MI,0,0,1,1209,200102,1743796,8958464
DTW,APN,Detroit-MI,Alpena-MI,1899,2584,76,198,200104,8958464,31126
YIP,DAY,Detroit-MI,Dayton-OH,0,0,1,165,199605,8912962,860650
MEM,BFM,Memphis-TN,Mobile-AL,0,0,54,324,200911,1304926,411721
SLC,DFW,Salt Lake City-UT,Dallas-TX,99,119,1,988,199207,811613,8314270
OKC,TUS,Oklahoma City-OK,Tucson-AZ,539,865,5,800,200706,1191244,996593
GPT,DFW,Gulfport-MS,Dallas-TX,57,74,2,500,200910,238772,12895230
RUT,ALB,Rutland-VT,Albany-NY,100,912,48,69,200408,63419,843928
MGM,ATL,Montgomery-AL,Atlanta-GA,68,76,1,147,200807,365596,5385586
MDT,YIP,Harrisburg-PA,Detroit-MI,0,0,1,380,200309,516171,8985512
BNA,ATL,Nashville-TN,Atlanta-GA,0,0,1,214,200701,1524920,5267527
DFW,PIA,Dallas-TX,Peoria-IL,131,160,1,673,200412,11379964,366024
ACY,BUF,Atlantic City-NJ,Buffalo-NY,448,732,6,323,200407,266015,1148714
EWR,TPA,Newark-NJ,Tampa-FL,959,1140,10,998,200906,19069796,2747272
SAT,DAL,San Antonio-TX,Dallas-TX,5514,10248,84,248,200901,2072128,12895230
MSP,HON,Minneapolis-MN,Huron-SD,4,57,3,249,200305,3078253,16154
CAE,TPA,Columbia-SC,Tampa-FL,925,1400,30,420,200504,691990,2638814
SBN,BZN,South Bend-IN,Bozeman-MT,0,66,1,1269,200708,316944,87300
LAX,OXR,Los Angeles-CA,Oxnard-CA,1290,3030,101,49,200805,25536790,794778
BDL,BOS,Hartford-CT,Boston-MA,0,0,1,91,200708,1186341,9007842
SAT,AUS,San Antonio-TX,Austin-TX,0,0,1,66,200309,1808267,1382693
DTW,LRD,Detroit-MI,Laredo-TX,0,0,2,1359,200502,8988796,220968
BDL,ORD,Hartford-CT,Chicago-IL,46,50,1,783,200706,1186341,18903872
IAH,TUL,Houston-TX,Tulsa-OK,379,620,5,429,200204,4978638,874815
OMA,EKO,Omaha-NE,Elko-NV,225,248,2,1037,199405,709260,41668
GSO,TPA,Greensboro-NC,Tampa-FL,0,0,1,580,200106,652373,2442189
EUG,CVO,Eugene-OR,Albany-OR,0,0,1,26,200404,331876,106894
CLE,TYR,Cleveland-OH,Tyler-TX,69,70,1,974,200806,2094051,201160
LGA,TPA,New York-NY,Tampa-FL,1024,1080,9,1011,199908,34863448,2278169
BHM,DAL,Birmingham-AL,Dallas-TX,226,366,3,587,200809,1123146,12602170
RIC,EWR,Richmond-VA,Newark-NJ,5149,6750,135,278,200805,1227115,18968501
IAH,DTW,Houston-TX,Detroit-MI,461,624,6,1076,200406,5190444,8996622
LAX,RNO,Los Angeles-CA,Reno-NV,10,108,1,390,199704,23583460,309197
DAY,MDW,Dayton-OH,Chicago-IL,317,885,9,226,199406,859147,17018756
TUL,OMA,Tulsa-OK,Omaha-NE,195,470,5,352,199105,772997,694707
BIL,BTM,Billings-MT,Butte-MT,620,1188,66,191,199210,126284,34211
PHX,OMA,Phoenix-AZ,Omaha-NE,462,536,4,1037,200706,4175595,829183
FWA,ADS,Fort Wayne-IN,Dallas-TX,0,0,1,847,200202,396060,10953156
MIA,DOV,Miami-FL,Dover-DE,0,0,2,961,200910,11094102,157741
OMA,MDW,Omaha-NE,Chicago-IL,24,78,1,423,199106,694707,16550288
LAS,DFW,Las Vegas-NV,Dallas-TX,182,187,1,1056,199010,754581,8019250
ELP,ABI,El Paso-TX,Abilene-TX,138,140,1,395,200812,738416,159059
LAS,BUF,Las Vegas-NV,Buffalo-NY,775,1096,8,1987,200212,1515571,1158368
BNA,BOS,Nashville-TN,Boston-MA,8988,12927,93,943,199408,1135689,8293684
MHT,MDW,Manchester-NH,Chicago-IL,56,122,1,838,200412,396542,18664180
DFW,EKO,Dallas-TX,Elko-NV,213,246,2,1170,200003,10392376,46863
BIL,HLN,Billings-MT,Helena-MT,9,37,1,174,199007,121592,55557
AMA,AUS,Amarillo-TX,Austin-TX,122,122,1,412,199710,214961,1067953
CLE,AUS,Cleveland-OH,Austin-TX,105,141,1,1175,200212,2140552,1353176
BOS,BUF,Boston-MA,Buffalo-NY,33,97,1,396,199710,8460622,1162332
BNA,AUS,Nashville-TN,Austin-TX,1287,3014,22,756,200906,1582264,1705075
CAE,AHN,Columbia-SC,Athens-GA,0,50,1,127,200501,691990,179013
AZO,ORD,Kalamazoo-MI,Chicago-IL,78,250,5,122,199305,300140,16876600
MSP,MDW,Minneapolis-MN,Chicago-IL,0,0,0,349,199410,2690359,17018756
LGA,BUF,New York-NY,Buffalo-NY,29,101,1,292,199502,34261384,1180896
DCA,DFW,Washington-DC,Dallas-TX,124,128,1,1192,199806,9079986,9475022
GSO,TPA,Greensboro-NC,Tampa-FL,0,0,1,580,200103,652373,2442189
RDU,DFW,Raleigh-NC,Dallas-TX,133,150,1,1062,200001,804436,10392376
PBI,DTW,West Palm Beach-FL,Detroit-MI,90,125,1,1087,200401,5362678,8996622
CID,DTW,Cedar Rapids-IA,Detroit-MI,0,34,1,431,200501,247060,8988796
XNA,YIP,Fayetteville-AR,Detroit-MI,0,0,1,708,200301,382645,8985512
ALB,ATL,Albany-NY,Atlanta-GA,526,700,7,852,200607,850541,5119641
SYR,DTW,Syracuse-NY,Detroit-MI,0,46,1,374,200010,649817,8914942
MEM,DFW,Memphis-TN,Dallas-TX,0,0,1,432,200511,1261429,11632814
CLE,MOB,Cleveland-OH,Mobile-AL,102,130,1,821,199211,2122597,388122
TUL,MDW,Tulsa-OK,Chicago-IL,41,137,1,583,200212,874815,18490270
